tx_id,tx_hash,date_id,from_wallet_id,to_wallet_id,token_id,product_id,tx_type,amount_token,token_price_usd,amount_usd,gas_fee_usd,chain,status,block_number,created_at
126,0x2366af35d80f14cef9cfffc6f6f6816eb1436017dcdaf767f061f5ac63c00e74,20240502,241,81,6,,swap,11107.62088,0.8688,9650.3,0.6697,polygon,confirmed,20393552,2024-05-02 19:53:00
127,0x37275b90aceb54fd42b78a5ff639d55657be092cff0596f1fb703fee11a5d030,20240426,198,192,6,8,transfer,32003.923115,0.9149,29280.39,57.6816,solana,confirmed,19417579,2024-04-26 22:46:00
128,0xd72e0fa10de29b076c8de008dbf5763e2105f5d4966d241fcde911c0b184188d,20240509,81,44,2,2,mint,49949.460435,69869.1313,3489925409.5,,optimism,confirmed,18656448,2024-05-09 12:22:00
129,0x8b01d5a8818b931ad7b1e2fb676bdfdebe15b21dc5eea03f47ca36a461b4e96c,20240606,225,234,5,4,unstake,22191.755313,187.3817,4158328.84,70.5348,optimism,reverted,19889239,2024-06-06 04:52:00
130,0x7815c9ff911044341c88f5fcf7b243a560fb3690b275e475f357cc967d8d8da8,20241110,300,140,1,3,transfer,35444.232565,2962.2097,104993249.51,75.2335,solana,confirmed,19005885,2024-11-10 06:36:00
131,0x708d2f8ade330a0a816d1e69a901929a5dad6b535b00b7f451a68fb06a9f5bcb,20240410,78,293,5,8,approve,9005.043057,173.0166,1558021.93,22.3483,polygon,reverted,20985674,2024-04-10 21:46:00
132,0x0888a964c486aa6c8603959e4e7ab311578f861b1a9044b3bdf79e538c73e5d3,20241221,148,116,4,,approve,46871.782351,0.9383,43979.79,73.5007,polygon,confirmed,18362641,2024-12-21 21:45:00
133,0xa6d03bb2af287d26374448834e46de2840240d579e1cf9c606c1051f316469a7,20240701,222,272,7,3,mint,5251.061687,1.2223,6418.37,27.743,solana,confirmed,20586874,2024-07-01 05:16:00
134,0x673d3219ef7eb5a0f8798cabc490a78654850efe507e05df8faaf595b27156a6,20241001,187,276,2,2,transfer,46562.365275,62230.4841,2897598531.9,,arbitrum,confirmed,19797613,2024-10-01 16:05:00
135,0x5ef6b3e9c77f3151ceaa4d334b94491a26fa121df9643e1d8217fd92fcf6d131,20241003,94,249,2,4,stake,37482.619998,65410.9881,2451775210.65,,optimism,confirmed,18869528,2024-10-03 14:34:00
136,0x18bf41ca2e67fdd008428dc8b907bf2a17bc6c70d2208c93047deea866ca5dbc,20240101,201,112,3,10,transfer,29981.25109,1.0285,30835.72,72.5859,solana,confirmed,20681724,2024-01-01 05:50:00
137,0x11d60383e1a4c3ac7faa8013c35c1ab16a3e2010ee61e6a2c6d47ededb4c9af2,20240917,281,158,3,1,stake,38308.090437,1.0698,40982.0,44.8494,solana,confirmed,20813299,2024-09-17 22:06:00
138,0xf6698cbe63ca3fca7a789a2aa4bf182cb51171699c1daf3f4f3950e83ff4ec09,20240117,297,275,10,5,approve,31906.403108,19.1156,609910.04,72.6758,optimism,pending,19408130,2024-01-17 20:52:00
139,0xdc7cc4eab556b2ff07cb05b090dee6b4f2a8155c3fdf56a3d3e9230a7b579124,20241203,70,199,6,,unstake,45867.476048,0.8264,37904.88,43.4845,optimism,confirmed,20184408,2024-12-03 15:44:00
140,0xeaefe69754ebc5b8cbcd6b739cee94b05dde0514b8783ebf333a351155f17f10,20240124,106,74,4,2,burn,17976.01335,0.9567,17197.65,60.4621,ethereum,confirmed,20296458,2024-01-24 08:46:00
141,0x25e1dc229c4ce692809d25942e4bd25bbf3134677f137f6fca712708a5257a19,20240325,240,177,4,5,unstake,13274.373423,0.9911,13156.23,45.5027,ethereum,confirmed,18752140,2024-03-25 18:34:00
142,0xe36a9e077217bac79d0f551ffecdf3d0c7b3a62eb83ce2d1179991335de3a38c,20240305,94,160,9,6,bridge,36620.112579,397.897,14571032.93,8.6436,optimism,confirmed,18713658,2024-03-05 15:53:00
143,0x5554bbf6db2bde813f03bf985de7c650cf175fb25b0ea1c5228953b241cde721,20240108,49,181,2,5,burn,21337.154742,62779.9564,1339545644.4,,arbitrum,confirmed,20707342,2024-01-08 07:14:00
144,0x0916987d5115a1b7ad953d76e072547017df6294b2c54ce4fda320914360124f,20241012,188,117,2,,unstake,27737.56752,65242.5469,1809669549.82,,arbitrum,confirmed,19828985,2024-10-12 09:04:00
145,0x3c9a9e65d03056500d123bc7a3e02949502bacff20d1fb36df64bae258e9ff14,20240421,85,142,2,4,approve,4981.163162,67310.7621,335285888.58,,optimism,confirmed,19756019,2024-04-21 11:36:00
146,0x831a56fb47e82bc6e72d9a767c6dc9b67c26c7f3d5213bc4dba156e158a8eab1,20241226,236,182,4,2,approve,19888.367734,1.0654,21189.07,17.4587,arbitrum,confirmed,19373415,2024-12-26 19:45:00
147,0xfdfe1309ce2b0ffb5c1e6b85025c6334ef40fc33110deae096d94a7eb3dade10,20240412,109,273,8,4,stake,16999.83713,2.0424,34720.47,57.838,polygon,confirmed,20889145,2024-04-12 13:05:00
148,0x5f75b3bdf57e93970dbd30eb811a0f6400b52ae8b4a808209bdaf8b7ffdfd9df,20240626,219,105,7,,mint,7065.209235,1.1922,8423.14,21.9774,optimism,confirmed,19563523,2024-06-26 11:26:00
149,0xf8cc99ed20959bc0cbec7b8ecd704c653cef4b07dfe7640a9040d8b0e5ff1fd7,20240601,269,235,3,10,stake,46003.032847,1.0412,47898.36,19.6533,polygon,confirmed,20592893,2024-06-01 03:48:00
150,0x66ab45c4cdd673453aa884f1499d2cb238487e831d6c28d203bf80581bc6d58b,20240717,290,106,5,,swap,22630.94253,180.6179,4087553.31,49.1637,optimism,confirmed,18268101,2024-07-17 03:40:00
151,0x1fe40221e08e3264f90d4e73a0309ef064e01ffdedc33ab5b8ba57481bb41cc8,20240903,150,186,7,9,unstake,5409.185875,1.1573,6260.05,26.3424,polygon,confirmed,18199412,2024-09-03 13:22:00
152,0x0ab04c2234afed443a62e34a879daaff4f30d5ce473552ed7096d4f859459e4f,20240512,287,3,3,,approve,49507.584359,1.0585,52403.78,56.6057,ethereum,confirmed,20509209,2024-05-12 06:05:00
153,0x23ddbf526983567d7bfd63db1b309b09da21fc1358bb3dc73b001ac16d2a9711,20240508,289,99,8,1,unstake,38646.035838,2.1917,84700.52,4.2348,optimism,confirmed,20130699,2024-05-08 16:56:00
154,0x5417fe88d090900757c85b4072bb936e27982e93273074b0723d5045c629fb32,20240605,177,63,5,9,transfer,17014.842785,185.9131,3163282.17,50.9713,solana,confirmed,18398446,2024-06-05 18:09:00
155,0x9b568bfb9919f9ddfadff01b4b3e56eef251c8d201bf73b14c131f4dddeb33b1,20241127,140,89,9,,approve,23334.280361,418.101,9756085.95,27.3537,arbitrum,confirmed,20771476,2024-11-27 22:23:00
156,0xc8141f39ee0a53fa14e819e3d2f87123cfe5c62ff829acb8b89b71361cb1c2d0,20240725,287,222,2,2,bridge,13679.586472,60014.0165,820966928.24,,ethereum,pending,18231163,2024-07-25 18:50:00
157,0x0cbcbba800c41d96958c06054de7e6396dcef59d245a4d7b450945c08a89d086,20240223,81,146,5,5,bridge,42852.13058,179.9133,7709668.22,39.6518,optimism,confirmed,19168729,2024-02-23 07:05:00
158,0xc4ee69544a1776e8f4bda5e1267c0e3878e7c32699829fb58b3d547912e94e44,20240222,130,206,6,,burn,31872.994904,0.8332,26556.58,41.9382,solana,pending,19308419,2024-02-22 14:16:00
159,0x3858350a1d8c58c8cb4e91d5d7065cd91be7b6da1630b28a29d49878480d42b2,20241003,135,132,2,9,unstake,36024.881084,60098.249,2165032273.58,,binance_smart_chain,confirmed,20803882,2024-10-03 23:18:00
160,0x6c6795bafaa3b508e8398770b4d972c94dd14f9609c572d2a94259b5caab2a57,20240607,131,150,4,10,bridge,40272.119096,0.9809,39502.92,37.7826,arbitrum,confirmed,18849220,2024-06-07 23:32:00
161,0x2fe21c64517cc87dbf95bfaa33840760af5f74966c251c9fac5ad09c564305d7,20240627,79,163,3,,transfer,25124.16881,0.974,24470.94,24.3998,ethereum,confirmed,19174357,2024-06-27 19:07:00
162,0x71aa2dfb91c30be23ab7974cdf9a1ce7235024534474f941464bbe4a928c5dc3,20240701,20,140,5,,bridge,17949.944957,178.7272,3208143.4,58.5715,solana,confirmed,19951779,2024-07-01 05:31:00
163,0x58ce3a7f491dcc53e74529e4221379e93718f3dd2b8ac1e1d3fd1c4a688235d5,20240526,7,80,2,8,transfer,49340.591446,63610.7692,3138592974.66,,optimism,confirmed,20647726,2024-05-26 14:51:00
164,0x65867e0ab4733c69114b1b43fbcbdb400134e0f418432378b377a9be4ba00afc,20240208,188,262,4,9,burn,46327.031903,1.0237,47424.98,68.5558,arbitrum,confirmed,18506032,2024-02-08 21:38:00
165,0x1eb7589268bbc08423a10e05940f0f10a963a0b110f992c478784bf47a262b2e,20240305,187,228,8,4,burn,19217.605072,2.1653,41611.88,73.7859,arbitrum,confirmed,19536579,2024-03-05 13:41:00
166,0xa2f26b2acc10433cd52a5e89a28efe3204262844a0efc9a25edf4dc69e9db88f,20240224,244,200,2,,burn,44712.449183,61298.9917,2740828051.36,,ethereum,confirmed,19358108,2024-02-24 01:12:00
167,0xa01c7105d8131b7bc48af0354ae53671974ad6591c359c27c7a8d2f1fa73c397,20240401,261,76,6,,burn,12797.522205,0.7896,10104.92,74.8619,optimism,confirmed,18191990,2024-04-01 15:26:00
168,0xb80ece131118fd7afec7744400c30ccb9ec2c0604a9fad000b6c5ff76dfadbde,20240302,212,126,2,6,approve,48580.920456,65329.9719,3173790168.27,,arbitrum,confirmed,19082620,2024-03-02 04:38:00
169,0xa48dc5d16c637c59693f01e3b1b12b73605de6fb5bc77f5c7238b7258d6e2702,20241210,274,239,8,8,swap,49076.972043,2.1078,103444.44,23.1209,solana,confirmed,19132073,2024-12-10 07:28:00
170,0x6d283797d23980bfa6b3ad0d3651b71e987c97b50e2a930d4a03f5c0d67f6d4f,20240604,170,157,4,4,approve,9167.494007,0.9377,8596.36,22.5598,solana,confirmed,18758800,2024-06-04 00:10:00
171,0x5515002637f1f3c9b5cf7f6d72566cb186f755ebda992c88f8c039d1adde4973,20240709,82,201,1,1,unstake,48611.267657,3455.5843,167980333.32,30.6256,arbitrum,confirmed,20919092,2024-07-09 00:55:00
172,0xd1f09749a65668e0e17b0c59103003cd1976800076ca2d8132be70aedacd369c,20241003,46,224,1,7,burn,16428.722355,3018.8326,49595562.62,34.4579,polygon,confirmed,20024040,2024-10-03 16:42:00
173,0x4cf563e2553d7d2620eed541b30bdc56b98d1b6ef81307039814b29bcd2ac97a,20240204,90,264,9,5,bridge,37326.455595,387.5607,14466267.26,42.723,polygon,confirmed,20903078,2024-02-04 00:02:00
174,0x939fb20f3862f6313fc40883180ed9e7068db27f7bd6700f0b2f05f3e0be3172,20240325,238,173,4,5,mint,33450.44142,0.9741,32584.07,51.4973,arbitrum,reverted,20001659,2024-03-25 00:49:00
175,0x76ab048400970d0aa05cea2b850280a67d76390e5890ce71082e86c9c922f007,20240212,119,297,2,7,mint,19448.803467,70152.966,1364391248.36,,solana,confirmed,20492363,2024-02-12 10:20:00
176,0xc93e61c078a349a8135a5e61fedb73560f1ea6dd9eaa00781bc46cf568a6153f,20240322,227,251,10,,mint,8576.236125,19.7353,169254.59,36.4149,optimism,confirmed,20257938,2024-03-22 12:51:00
177,0xf07229245170b58b990feeb1139222493b06654a7551d35eb25ba66e3541792f,20240317,227,120,7,4,swap,33428.723338,1.2081,40385.24,21.6291,optimism,confirmed,19850074,2024-03-17 12:57:00
178,0xfb4a135f879079743ac7f13dac7b0f8e48cf0dddfa983a594de488b6fc681d1b,20240520,122,293,10,8,burn,42409.115047,18.8925,801214.21,21.1014,arbitrum,confirmed,18944776,2024-05-20 18:12:00
179,0x02ac9dff3d4effcee84679aca8d0215383444585006e479daf162d3e476c841f,20240110,133,120,9,3,approve,23025.549366,448.5756,10328699.62,42.0343,binance_smart_chain,confirmed,18099441,2024-01-10 03:01:00
180,0x86c6270317cbd53b6f0bd257cc5e6d0020d994c7e63fc6f144d3c98c6a44156f,20240522,148,267,2,1,burn,26840.572388,60722.2651,1629820351.98,,polygon,confirmed,20880564,2024-05-22 12:58:00
181,0x96bdbd4c3ae8ab931cb09e47f3079debe77706040a33e207027c9ed04d0503de,20240413,294,200,10,,swap,34639.699904,18.7973,651132.83,7.9086,ethereum,confirmed,20787352,2024-04-13 23:37:00
182,0x04aa706ac895cacbcba32e4d7a8cd3e592c28c76690dc7f17d50cbab264ed325,20241018,12,168,6,9,transfer,33986.932123,0.7902,26856.47,28.1811,polygon,confirmed,20579168,2024-10-18 05:43:00
183,0x2efb029164f98e5c9ba42f5762154588bba62e1e20863f1eca39413e7e0d4317,20240622,276,32,6,,approve,26821.579407,0.8591,23042.42,37.5278,solana,confirmed,20846175,2024-06-22 23:57:00
184,0x216bde8297dd68f1a286339e0cc0cf18b81459e39c6e037ca64ba8cf067dbc1f,20240410,12,84,2,10,unstake,42808.136596,67474.4997,2888457599.9,,polygon,confirmed,18873556,2024-04-10 18:49:00
185,0x04aaa83be670c00097c8b5ae7810f1f3aa38c9f5724c44e218e167464146ab65,20240922,57,42,10,5,approve,24243.306234,19.5396,473704.51,19.2105,solana,confirmed,20451395,2024-09-22 19:39:00
186,0xee092564f6b633bbd6307217d1293ca785bff8323031e6143907ea7cf9a4c968,20240312,228,81,10,7,transfer,19926.049824,17.4413,347536.21,33.5262,polygon,confirmed,19610328,2024-03-12 01:00:00
187,0xcabaf18296d73e3e7dcc7104e4f362d43be43ba83ed31ffe32464a4c84e743ff,20240215,91,86,3,4,bridge,40322.707889,1.0643,42915.46,23.2428,polygon,confirmed,19364278,2024-02-15 01:25:00
188,0x34878467c4df143b7c8be8227f30c8aaadfb6c6c5e153a440b7bbcee50287515,20240607,124,42,6,,unstake,18623.649206,0.8346,15543.3,63.5213,solana,confirmed,18743822,2024-06-07 02:03:00
189,0x4354521217594406e2f2b9ed5a77fbaf62c0647fb927db0f67c0c5d747ca49b2,20240823,240,62,1,5,burn,35340.627894,3100.4981,109573549.64,76.3598,ethereum,confirmed,19301389,2024-08-23 15:46:00
190,0x25a04f489904a576bb3672fcc9cc62a75884428d8b4b51057460999cbf97ef39,20241104,110,72,3,9,stake,22198.194753,0.9355,20766.41,13.2798,polygon,confirmed,18556004,2024-11-04 08:26:00
191,0x0dfcb15382d8c5aebde8e8d1a3b7c4888b55eb3eb698eca3aa0bc68f66bc0983,20240812,147,10,6,,unstake,20266.577781,0.8635,17500.19,61.8266,optimism,confirmed,18146818,2024-08-12 21:15:00
192,0xe02a00996f233c9fdac354c42aa8d6d4af16305722f7a132e3f6df82fa4eada8,20240420,80,273,7,,unstake,31034.305554,1.2784,39674.26,40.2435,ethereum,confirmed,19739804,2024-04-20 16:21:00
193,0x24c20a3ca88123af79e1f3a756fe20e942d0491ff7275f78d5c127e0f427433f,20240628,4,171,8,,bridge,31410.751615,2.1646,67991.71,50.5481,arbitrum,confirmed,18796063,2024-06-28 10:41:00
194,0x070ec2c37a9addc53e1b0c046a86b55ca4825663d1441884f4468c64b343a418,20240101,115,127,7,,stake,26428.483032,1.213,32057.75,73.0287,binance_smart_chain,reverted,19005294,2024-01-01 08:25:00
195,0x27c123574ea6f9521513b3df41f4faeb88c6b7398b8fb8cbef1e60c8fc613d71,20240708,177,68,1,,bridge,41362.071007,3251.3201,134481332.84,77.5688,solana,confirmed,20934710,2024-07-08 04:18:00
196,0x4c2074dee440785cb9e88ae750ac8d3386f6a8bb3fec9e46d57dc099c7573b5e,20240324,11,299,5,9,bridge,43016.892238,163.8666,7049031.87,2.8293,optimism,confirmed,20842899,2024-03-24 12:27:00
197,0x7984f77c5ef9e6526402a0cef0239749cf618e28d2d7fde3d6534b819fe9563c,20240516,208,119,3,,approve,1696.980616,1.0414,1767.24,25.9479,ethereum,confirmed,20058352,2024-05-16 15:20:00
198,0x591c7206debfcfc3f0c825d6520626032309e79b08baeeeb6a285018c13b304e,20241028,113,256,6,3,stake,33686.961473,0.8309,27990.5,37.5083,binance_smart_chain,confirmed,19622517,2024-10-28 16:05:00
199,0x62b95e730df065d3a75cdd951464c5ff67f74fc61103dbb41809a297e840a8dc,20240712,7,148,9,1,mint,30034.039507,389.0583,11684992.35,51.184,optimism,confirmed,18533706,2024-07-12 03:01:00
200,0x4f201d91e7b09f3c216561f4fd54e035a39645b8eaf980f49ae03ccf6f3fb05a,20240713,98,283,7,,approve,5428.523895,1.2464,6766.11,79.3323,optimism,confirmed,19710156,2024-07-13 11:17:00
201,0x039765aa0dfbadd1710ee14860b854bbcca20b433b1c6deb2638be4078c247b4,20240922,101,22,7,6,swap,15761.028896,1.144,18030.62,54.3187,ethereum,confirmed,20603319,2024-09-22 20:06:00
202,0x4ff0eccfbeda99a9affde8f3cccb5d244eb705cfcd82a3a0d901075ab1259e33,20240206,55,68,7,5,swap,13757.890482,1.2792,17599.09,41.5334,arbitrum,confirmed,18642669,2024-02-06 01:52:00
203,0x16ec3603f8955b685d500317e8dc966b1e09dec7c82d1bde746e5777be695330,20240619,80,234,5,,stake,48951.662906,171.1057,8375908.55,58.8011,ethereum,confirmed,20311873,2024-06-19 18:24:00
204,0x54664caea53904bc3bb8b4b0ac2baf721b2d439cbe23905f680d215567970ee6,20240809,216,267,1,7,approve,12538.857486,3178.7714,39858161.57,20.4145,binance_smart_chain,confirmed,20746586,2024-08-09 00:05:00
205,0x76b744a2029d5ab1a080e41db61e93310eabd329c04f26a6aaeb605c84080d29,20240201,23,247,6,2,burn,26551.438548,0.8853,23505.99,17.3906,arbitrum,confirmed,20697686,2024-02-01 08:59:00
206,0x822da349f163ac529dc5b34739de538cfcb8ddaacab531e0e52b61415b558fc5,20240820,265,100,7,8,burn,30064.733686,1.1831,35569.59,65.9856,arbitrum,failed,20791787,2024-08-20 14:23:00
207,0xb0f9030967b43b071313eec19618aaecc01399f38ecc7c230fe359576f673e43,20240117,140,139,5,7,transfer,13879.720699,162.8087,2259739.28,18.7149,arbitrum,confirmed,20684620,2024-01-17 23:36:00
208,0x33780eaefab4a7b4971b36be2a8899c051ade036d6818ab53c8ad222e737de9a,20240418,261,205,3,10,approve,27384.015139,1.0076,27592.13,45.6238,optimism,confirmed,20870760,2024-04-18 13:42:00
209,0x3f76300e5c551e585dc35d0f62a715f4fdc2fcd44670741aa0a1574843da0886,20240328,142,46,6,10,swap,13909.749436,0.858,11934.57,73.6082,arbitrum,confirmed,20011985,2024-03-28 02:39:00
210,0x0a917345e27b07d826d3c8d7dc2a9b1401b98397eff80545fafb0fae549717aa,20240823,129,131,10,1,approve,37483.64782,19.501,730968.62,30.1996,solana,confirmed,20865366,2024-08-23 16:22:00
211,0x7c69181bf6a5318b8552c5a5bd5345b42aec9b8771efe3d3fad453dfd91969be,20240804,266,244,4,3,burn,1435.292721,1.0298,1478.06,21.1452,solana,confirmed,18760238,2024-08-04 10:12:00
212,0xd124525a98c34ae15bfed27f0d7dffe8085e72bc2403808b2c368bf27b3860e0,20240824,279,120,4,,approve,36429.194332,0.9354,34075.87,49.4208,binance_smart_chain,confirmed,18473299,2024-08-24 19:47:00
213,0x83b0e7157907ffd1b3090b45843369f411dff5368752b4a92e6397fb783b468c,20241203,264,229,4,4,burn,14217.673355,0.9511,13522.43,53.0944,optimism,confirmed,19215298,2024-12-03 03:31:00
214,0xe2773aba11af706d6c680285a0eaca7498de4bc7e0927db78a760e9b4816d1fc,20240108,293,77,10,10,burn,35150.212169,18.7774,660029.59,59.4462,ethereum,confirmed,18536564,2024-01-08 03:50:00
215,0x609d1967441ea763f60a0c2fceae6ea5f515053938104d847b46b1f8e865f58c,20240604,257,176,6,8,mint,9058.818536,0.8956,8113.08,8.9891,arbitrum,confirmed,20713532,2024-06-04 04:59:00
216,0x07a898f772f6f17f87118be39ec911e4e7962f7c615337b77ad7cd0679a3abe2,20241012,2,38,9,,mint,45523.782155,440.976,20074895.36,38.7119,optimism,confirmed,18222449,2024-10-12 10:31:00
217,0x22e73ed6714c1bfc405d374edc61d1b844278c70e9f9d2bd2102fa9d7683ce09,20241118,174,128,10,10,mint,3187.081284,18.4567,58823.0,6.7412,arbitrum,confirmed,19279694,2024-11-18 01:56:00
218,0x3239844e18aaa99a3d8aeaaa81c907bdb70f67bfcc3792c82c3a9c87d02aa97a,20240511,237,158,4,2,approve,5709.510145,0.9289,5303.56,46.5713,binance_smart_chain,confirmed,19717115,2024-05-11 16:33:00
219,0xce4e23d30d4850e0632f7563e28741dd31ecc147dbefb712584b79085730a1b7,20240616,199,300,7,,mint,21353.632143,1.2209,26070.65,32.2583,polygon,confirmed,19375678,2024-06-16 14:27:00
220,0xd21a9e307bd7b7f031101f96020e49efbb447056f15f6fe5a757ecbc8d9f5c2b,20240713,139,260,9,10,bridge,15172.266991,429.2368,6512495.33,64.8525,ethereum,confirmed,20399733,2024-07-13 06:42:00
221,0xf9ae25af5d4b14b1c78cf032bc606e87256df0bedcd9f631911477c04e0c93cd,20240218,4,127,3,10,unstake,23581.523962,0.9993,23565.02,74.822,arbitrum,confirmed,18471468,2024-02-18 03:24:00
222,0x43eac36c27fbb75e8ee7c68e0fd4608d303ce4b99a08b765af293acc083708ff,20240326,221,284,6,,unstake,6967.259991,0.7886,5494.38,25.8916,binance_smart_chain,confirmed,20872299,2024-03-26 02:35:00
223,0xf8c457e3b90b70eac9f6764f30c1f78c3655d662fa4660bb6a4c28dfa7d43469,20240716,221,37,4,,swap,18242.96262,0.9974,18195.53,58.4604,binance_smart_chain,confirmed,20204682,2024-07-16 12:25:00
224,0x0523f008e50e8a375c66acdb699cfa58c983af36dcaaeb5f8b61259b3d46851a,20240209,142,258,10,4,stake,20849.637413,17.0686,355874.12,30.3218,arbitrum,confirmed,20562886,2024-02-09 05:23:00
225,0x28b81ca8e230dc6e29b67288b0028aca2255f6e15fdd0d9353b32216d2d004f8,20240222,3,162,8,,bridge,32308.205023,2.0279,65517.81,32.476,arbitrum,confirmed,19719572,2024-02-22 18:41:00
226,0xd02c78c750173cfeb2623058dcce31cbc657f76b317e1f42695e2f593ff4c957,20240727,214,26,8,,approve,5019.182182,2.2335,11210.34,72.6402,arbitrum,confirmed,19842533,2024-07-27 04:39:00
227,0x5e5b3c79bd65b694a01dc9cb8e8db2f87575ad22b6ad17b07f4a6d676923c264,20240514,105,224,1,4,mint,44782.030355,3176.2055,142236931.11,22.9445,optimism,confirmed,19699855,2024-05-14 02:19:00
228,0x2c921d6350141e10f1252297cb3913ecb172661f58195f366330340397f41d07,20240605,224,190,3,,bridge,14776.462208,0.928,13712.56,25.6497,ethereum,failed,20868031,2024-06-05 10:45:00
229,0x4dc057ab25630bfb0cfa7874807b345e51e1b4560cf76d30f371396d70fbcfa0,20240727,127,82,10,1,burn,23054.215435,17.9811,414540.15,6.956,binance_smart_chain,confirmed,19028472,2024-07-27 03:43:00
230,0xc1e1621871c08b4799855867e8a7ac1d4511c3cc8b0330ac0c5ffdae16ed754a,20240914,246,10,1,6,mint,48867.6501,3156.255,154238764.97,75.1458,optimism,confirmed,19436866,2024-09-14 21:16:00
231,0xa0bd025969f65482ae4c525b8589b22a737b8c5b3dc20f47489b5258481d4bc0,20240814,267,264,5,,burn,8315.926564,179.5618,1493222.74,58.6542,solana,confirmed,20221733,2024-08-14 05:22:00
232,0xd3dceeaaf9c43c826ca0c9e7b1c5a62b524f1001c09e3cd94942ff8cdbef76c3,20240213,291,55,9,,unstake,38203.204463,443.0356,16925379.61,36.4899,solana,confirmed,20337526,2024-02-13 04:35:00
233,0xb1a077209db70f881e8f84a196864a9a8141f47d0d0fd839f08320c2e695500f,20241205,128,233,5,,unstake,43451.143581,182.3827,7924736.88,49.8402,binance_smart_chain,confirmed,19339529,2024-12-05 03:18:00
234,0xe8980a5ac51667ddd1edf14d627afc8be01388cd0453887f804f4e227c5f9e0c,20240517,192,276,5,,swap,263.324568,166.8318,43930.91,9.8422,polygon,confirmed,19081844,2024-05-17 07:20:00
235,0x507798b92e621c3f51271d6f752160c9ae2cc4d83e274c707763a2640ef49cc1,20240816,36,188,6,,transfer,27998.037029,0.8452,23663.94,58.1632,polygon,confirmed,19175470,2024-08-16 11:21:00
236,0x43b45993f7dbc31d81924208a9549b3f2af70c81fd4af1962f1217766f5d704a,20240910,39,282,2,7,approve,43219.952165,60929.5382,2633371726.44,,optimism,confirmed,20458270,2024-09-10 18:09:00
237,0x6b5da50f649a3e185d53a0e19fcf4342297dbd40286e36b29cf6daf469b2d2cd,20241202,281,169,8,2,approve,26479.076073,1.944,51475.32,25.1337,solana,confirmed,19012073,2024-12-02 05:17:00
238,0x6aabc6c7a24b5149a43d84a4774d12edb4ba2279d6fb22abbd1f2dc696168006,20241207,189,175,6,10,stake,34785.112698,0.8357,29069.92,66.7013,binance_smart_chain,confirmed,20448397,2024-12-07 14:48:00
239,0x36ed4576cbff6fdf79f25fcfdf8512bd83b2905b289f3a214e65be737edb9e52,20240324,268,10,5,10,swap,9558.680182,165.7812,1584649.47,5.1667,ethereum,failed,18290321,2024-03-24 17:27:00
240,0x7c9e14d56b5c3d463a63d9d3a868a045f1f234481192009b7655e1fa4393b3ec,20240220,263,12,4,7,swap,35409.793269,1.0587,37488.35,76.8134,ethereum,confirmed,18941226,2024-02-20 11:43:00
241,0xe8951be79b4da7647cb0596aa5a537cfca0143678294657f35843cb5788891fa,20240705,249,109,5,,approve,41779.542563,166.3423,6949705.2,37.4911,binance_smart_chain,confirmed,20117026,2024-07-05 13:19:00
242,0xe47afc6d3ed0d15a38881f4e9a8ba56f8a205367c2141e2a1997b4ea1e666f93,20240115,49,188,2,7,unstake,28830.278394,68884.5943,1985962030.73,,arbitrum,confirmed,20098307,2024-01-15 22:48:00
