offset_id,topic,partition,offset,consumer_group,lag,committed_at
341,defi-prices,3,460556,blockchain-analytics-cg,185,2024-01-01 02:58:03
342,aggregated-metrics,2,673681,blockchain-analytics-cg,285,2024-01-01 02:58:11
343,alert-high-value,3,754747,blockchain-analytics-cg,354,2024-01-01 02:58:35
344,aggregated-metrics,2,204583,blockchain-analytics-cg,320,2024-01-01 02:58:53
345,mempool-events,5,717300,blockchain-analytics-cg,342,2024-01-01 02:59:37
346,aggregated-metrics,7,800300,blockchain-analytics-cg,134,2024-01-01 03:00:23
347,aggregated-metrics,3,11527,blockchain-analytics-cg,96,2024-01-01 03:01:10
348,alert-high-value,5,845895,blockchain-analytics-cg,24,2024-01-01 03:01:28
349,defi-prices,7,21144,blockchain-analytics-cg,8,2024-01-01 03:01:53
350,mempool-events,2,922622,blockchain-analytics-cg,292,2024-01-01 03:02:14
351,aggregated-metrics,3,950585,blockchain-analytics-cg,248,2024-01-01 03:02:18
352,alert-high-value,3,520616,blockchain-analytics-cg,110,2024-01-01 03:02:22
353,mempool-events,1,763901,blockchain-analytics-cg,365,2024-01-01 03:02:58
354,defi-prices,2,694892,blockchain-analytics-cg,484,2024-01-01 03:03:55
355,alert-high-value,6,230147,blockchain-analytics-cg,286,2024-01-01 03:04:28
356,defi-prices,4,721379,blockchain-analytics-cg,493,2024-01-01 03:04:54
357,aggregated-metrics,3,883651,blockchain-analytics-cg,435,2024-01-01 03:05:17
358,defi-prices,3,426917,blockchain-analytics-cg,357,2024-01-01 03:05:23
359,defi-prices,5,335636,blockchain-analytics-cg,400,2024-01-01 03:05:46
360,mempool-events,6,86667,blockchain-analytics-cg,161,2024-01-01 03:06:24
361,aggregated-metrics,3,563194,blockchain-analytics-cg,177,2024-01-01 03:07:11
362,aggregated-metrics,4,28995,blockchain-analytics-cg,153,2024-01-01 03:07:41
363,defi-prices,3,510125,blockchain-analytics-cg,380,2024-01-01 03:07:46
364,aggregated-metrics,7,838629,blockchain-analytics-cg,69,2024-01-01 03:08:18
365,aggregated-metrics,0,521140,blockchain-analytics-cg,310,2024-01-01 03:09:00
366,defi-prices,0,259762,blockchain-analytics-cg,247,2024-01-01 03:09:50
367,alert-high-value,0,871694,blockchain-analytics-cg,258,2024-01-01 03:10:40
368,mempool-events,6,321631,blockchain-analytics-cg,417,2024-01-01 03:11:34
369,defi-prices,0,265036,blockchain-analytics-cg,306,2024-01-01 03:12:15
370,defi-prices,2,950352,blockchain-analytics-cg,376,2024-01-01 03:12:36
371,alert-high-value,7,488397,blockchain-analytics-cg,434,2024-01-01 03:12:50
372,aggregated-metrics,3,553432,blockchain-analytics-cg,403,2024-01-01 03:13:28
373,mempool-events,1,473231,blockchain-analytics-cg,58,2024-01-01 03:14:10
374,defi-prices,7,927429,blockchain-analytics-cg,230,2024-01-01 03:14:21
375,alert-high-value,3,155832,blockchain-analytics-cg,352,2024-01-01 03:14:38
376,aggregated-metrics,4,890747,blockchain-analytics-cg,484,2024-01-01 03:15:11
377,aggregated-metrics,5,686597,blockchain-analytics-cg,30,2024-01-01 03:16:00
378,aggregated-metrics,1,94139,blockchain-analytics-cg,75,2024-01-01 03:16:57
379,alert-high-value,5,289888,blockchain-analytics-cg,193,2024-01-01 03:17:06
380,defi-prices,3,607555,blockchain-analytics-cg,415,2024-01-01 03:17:22
381,aggregated-metrics,3,224548,blockchain-analytics-cg,97,2024-01-01 03:17:36
382,aggregated-metrics,1,575672,blockchain-analytics-cg,302,2024-01-01 03:17:54
383,alert-high-value,1,701125,blockchain-analytics-cg,94,2024-01-01 03:18:49
384,alert-high-value,3,382369,blockchain-analytics-cg,89,2024-01-01 03:18:51
385,aggregated-metrics,6,833279,blockchain-analytics-cg,321,2024-01-01 03:19:47
386,aggregated-metrics,4,287119,blockchain-analytics-cg,482,2024-01-01 03:19:49
387,aggregated-metrics,4,240428,blockchain-analytics-cg,24,2024-01-01 03:20:22
388,defi-prices,7,406986,blockchain-analytics-cg,408,2024-01-01 03:21:18
389,alert-high-value,2,682108,blockchain-analytics-cg,133,2024-01-01 03:21:38
390,defi-prices,6,248035,blockchain-analytics-cg,363,2024-01-01 03:22:32
391,alert-high-value,1,801731,blockchain-analytics-cg,40,2024-01-01 03:23:25
392,defi-prices,5,83719,blockchain-analytics-cg,34,2024-01-01 03:24:05
393,alert-high-value,4,51008,blockchain-analytics-cg,373,2024-01-01 03:24:39
394,alert-high-value,7,855225,blockchain-analytics-cg,84,2024-01-01 03:24:47
395,alert-high-value,0,672291,blockchain-analytics-cg,198,2024-01-01 03:24:49
396,mempool-events,6,446703,blockchain-analytics-cg,447,2024-01-01 03:25:12
397,defi-prices,6,925581,blockchain-analytics-cg,261,2024-01-01 03:25:33
398,defi-prices,2,288607,blockchain-analytics-cg,380,2024-01-01 03:25:45
399,defi-prices,6,819006,blockchain-analytics-cg,190,2024-01-01 03:25:50
400,mempool-events,3,564282,blockchain-analytics-cg,173,2024-01-01 03:25:57
401,defi-prices,1,123017,blockchain-analytics-cg,339,2024-01-01 03:26:28
402,aggregated-metrics,1,142606,blockchain-analytics-cg,464,2024-01-01 03:27:09
403,alert-high-value,5,233095,blockchain-analytics-cg,127,2024-01-01 03:28:00
404,defi-prices,2,137185,blockchain-analytics-cg,27,2024-01-01 03:28:03
405,mempool-events,7,81076,blockchain-analytics-cg,337,2024-01-01 03:28:59
406,defi-prices,0,579478,blockchain-analytics-cg,33,2024-01-01 03:29:43
407,alert-high-value,5,122991,blockchain-analytics-cg,290,2024-01-01 03:30:29
408,alert-high-value,5,191368,blockchain-analytics-cg,465,2024-01-01 03:30:49
409,defi-prices,7,484303,blockchain-analytics-cg,489,2024-01-01 03:30:50
410,alert-high-value,2,32049,blockchain-analytics-cg,486,2024-01-01 03:31:14
411,alert-high-value,5,335763,blockchain-analytics-cg,379,2024-01-01 03:31:43
412,defi-prices,1,720273,blockchain-analytics-cg,12,2024-01-01 03:31:44
413,aggregated-metrics,2,826683,blockchain-analytics-cg,432,2024-01-01 03:32:23
414,mempool-events,0,858398,blockchain-analytics-cg,102,2024-01-01 03:32:40
415,mempool-events,6,88458,blockchain-analytics-cg,488,2024-01-01 03:33:10
416,defi-prices,3,635131,blockchain-analytics-cg,337,2024-01-01 03:33:35
417,aggregated-metrics,4,50781,blockchain-analytics-cg,383,2024-01-01 03:34:01
418,mempool-events,3,73486,blockchain-analytics-cg,32,2024-01-01 03:34:19
419,defi-prices,2,541006,blockchain-analytics-cg,44,2024-01-01 03:34:42
420,defi-prices,3,492421,blockchain-analytics-cg,43,2024-01-01 03:34:53
421,defi-prices,4,117449,blockchain-analytics-cg,45,2024-01-01 03:35:23
422,defi-prices,2,392957,blockchain-analytics-cg,154,2024-01-01 03:35:38
423,aggregated-metrics,5,662256,blockchain-analytics-cg,108,2024-01-01 03:36:00
424,defi-prices,6,843302,blockchain-analytics-cg,346,2024-01-01 03:36:54
425,aggregated-metrics,2,148578,blockchain-analytics-cg,468,2024-01-01 03:37:49
426,aggregated-metrics,0,88387,blockchain-analytics-cg,379,2024-01-01 03:38:06
427,aggregated-metrics,3,820769,blockchain-analytics-cg,22,2024-01-01 03:39:06
428,alert-high-value,5,887970,blockchain-analytics-cg,433,2024-01-01 03:39:24
429,mempool-events,4,913649,blockchain-analytics-cg,227,2024-01-01 03:40:17
430,aggregated-metrics,5,534481,blockchain-analytics-cg,267,2024-01-01 03:41:11
431,aggregated-metrics,5,777149,blockchain-analytics-cg,114,2024-01-01 03:41:19
432,alert-high-value,7,982329,blockchain-analytics-cg,102,2024-01-01 03:41:34
433,mempool-events,6,18755,blockchain-analytics-cg,484,2024-01-01 03:41:38
434,mempool-events,6,239226,blockchain-analytics-cg,281,2024-01-01 03:42:15
435,defi-prices,2,665266,blockchain-analytics-cg,489,2024-01-01 03:43:10
436,mempool-events,6,277572,blockchain-analytics-cg,84,2024-01-01 03:43:43
437,mempool-events,6,636502,blockchain-analytics-cg,491,2024-01-01 03:43:46
438,mempool-events,2,515222,blockchain-analytics-cg,399,2024-01-01 03:44:32
439,mempool-events,7,688571,blockchain-analytics-cg,276,2024-01-01 03:44:53
440,alert-high-value,1,140914,blockchain-analytics-cg,327,2024-01-01 03:45:11
441,mempool-events,4,736144,blockchain-analytics-cg,221,2024-01-01 03:45:48
442,alert-high-value,7,430712,blockchain-analytics-cg,237,2024-01-01 03:46:46
443,defi-prices,0,327840,blockchain-analytics-cg,439,2024-01-01 03:47:25
444,alert-high-value,4,480496,blockchain-analytics-cg,373,2024-01-01 03:48:01
445,alert-high-value,6,445912,blockchain-analytics-cg,24,2024-01-01 03:48:08
446,mempool-events,0,203041,blockchain-analytics-cg,196,2024-01-01 03:48:26
447,alert-high-value,5,652403,blockchain-analytics-cg,71,2024-01-01 03:48:33
448,mempool-events,2,242371,blockchain-analytics-cg,229,2024-01-01 03:48:57
449,alert-high-value,3,490197,blockchain-analytics-cg,388,2024-01-01 03:49:21
450,mempool-events,7,516711,blockchain-analytics-cg,430,2024-01-01 03:50:08
451,aggregated-metrics,0,754092,blockchain-analytics-cg,164,2024-01-01 03:51:08
452,defi-prices,6,366486,blockchain-analytics-cg,341,2024-01-01 03:51:40
453,defi-prices,0,151358,blockchain-analytics-cg,459,2024-01-01 03:52:33
454,defi-prices,4,633754,blockchain-analytics-cg,164,2024-01-01 03:53:30
455,defi-prices,6,895324,blockchain-analytics-cg,137,2024-01-01 03:54:15
456,mempool-events,0,639257,blockchain-analytics-cg,236,2024-01-01 03:54:33
457,defi-prices,3,958973,blockchain-analytics-cg,185,2024-01-01 03:55:29
458,defi-prices,4,59827,blockchain-analytics-cg,217,2024-01-01 03:56:22
459,alert-high-value,3,842301,blockchain-analytics-cg,401,2024-01-01 03:57:17
460,alert-high-value,4,145640,blockchain-analytics-cg,13,2024-01-01 03:58:04
461,defi-prices,6,530264,blockchain-analytics-cg,322,2024-01-01 03:58:11
462,aggregated-metrics,2,217050,blockchain-analytics-cg,72,2024-01-01 03:58:16
463,aggregated-metrics,5,46281,blockchain-analytics-cg,111,2024-01-01 03:58:55
464,aggregated-metrics,0,670339,blockchain-analytics-cg,272,2024-01-01 03:59:35
465,mempool-events,7,242932,blockchain-analytics-cg,304,2024-01-01 03:59:58
466,defi-prices,3,338408,blockchain-analytics-cg,196,2024-01-01 04:00:33
467,mempool-events,5,188473,blockchain-analytics-cg,28,2024-01-01 04:00:49
468,alert-high-value,0,651306,blockchain-analytics-cg,371,2024-01-01 04:01:06
469,defi-prices,2,382242,blockchain-analytics-cg,263,2024-01-01 04:02:01
470,mempool-events,6,104790,blockchain-analytics-cg,379,2024-01-01 04:02:56
471,aggregated-metrics,6,29384,blockchain-analytics-cg,246,2024-01-01 04:03:14
472,alert-high-value,0,810443,blockchain-analytics-cg,236,2024-01-01 04:03:54
473,aggregated-metrics,7,677711,blockchain-analytics-cg,471,2024-01-01 04:04:31
474,alert-high-value,6,361890,blockchain-analytics-cg,439,2024-01-01 04:05:29
475,defi-prices,0,624136,blockchain-analytics-cg,259,2024-01-01 04:06:12
476,alert-high-value,3,387879,blockchain-analytics-cg,10,2024-01-01 04:06:49
477,defi-prices,5,667455,blockchain-analytics-cg,114,2024-01-01 04:07:45
478,aggregated-metrics,6,743843,blockchain-analytics-cg,13,2024-01-01 04:08:01
479,mempool-events,7,53873,blockchain-analytics-cg,337,2024-01-01 04:08:46
480,aggregated-metrics,0,405614,blockchain-analytics-cg,218,2024-01-01 04:09:03
481,aggregated-metrics,2,489488,blockchain-analytics-cg,326,2024-01-01 04:09:42
482,alert-high-value,7,240704,blockchain-analytics-cg,32,2024-01-01 04:10:08
483,alert-high-value,0,431867,blockchain-analytics-cg,258,2024-01-01 04:10:10
484,defi-prices,1,973520,blockchain-analytics-cg,443,2024-01-01 04:10:28
485,aggregated-metrics,6,128907,blockchain-analytics-cg,259,2024-01-01 04:10:40
486,aggregated-metrics,5,674807,blockchain-analytics-cg,36,2024-01-01 04:11:22
487,aggregated-metrics,5,994807,blockchain-analytics-cg,357,2024-01-01 04:11:56
488,defi-prices,4,663475,blockchain-analytics-cg,423,2024-01-01 04:12:29
489,mempool-events,0,972275,blockchain-analytics-cg,256,2024-01-01 04:12:35
490,alert-high-value,2,379590,blockchain-analytics-cg,314,2024-01-01 04:12:42
491,mempool-events,1,920047,blockchain-analytics-cg,122,2024-01-01 04:13:13
492,aggregated-metrics,2,918527,blockchain-analytics-cg,8,2024-01-01 04:13:14
493,alert-high-value,7,537204,blockchain-analytics-cg,175,2024-01-01 04:14:06
494,defi-prices,0,957621,blockchain-analytics-cg,250,2024-01-01 04:14:29
495,alert-high-value,1,17090,blockchain-analytics-cg,266,2024-01-01 04:15:16
496,aggregated-metrics,3,428234,blockchain-analytics-cg,270,2024-01-01 04:15:26
497,alert-high-value,1,118302,blockchain-analytics-cg,49,2024-01-01 04:16:11
498,aggregated-metrics,1,20318,blockchain-analytics-cg,185,2024-01-01 04:16:18
499,defi-prices,0,945862,blockchain-analytics-cg,353,2024-01-01 04:17:16
500,aggregated-metrics,7,259005,blockchain-analytics-cg,108,2024-01-01 04:17:36
501,aggregated-metrics,3,916055,blockchain-analytics-cg,205,2024-01-01 04:17:51
502,defi-prices,7,435345,blockchain-analytics-cg,364,2024-01-01 04:18:23
503,defi-prices,5,705601,blockchain-analytics-cg,401,2024-01-01 04:18:24
504,defi-prices,3,125984,blockchain-analytics-cg,178,2024-01-01 04:18:58
505,mempool-events,1,452496,blockchain-analytics-cg,443,2024-01-01 04:19:14
506,mempool-events,0,559511,blockchain-analytics-cg,340,2024-01-01 04:19:37
507,aggregated-metrics,3,180949,blockchain-analytics-cg,24,2024-01-01 04:20:20
508,aggregated-metrics,3,725582,blockchain-analytics-cg,454,2024-01-01 04:20:55
509,aggregated-metrics,5,72432,blockchain-analytics-cg,446,2024-01-01 04:21:09
510,aggregated-metrics,4,996861,blockchain-analytics-cg,286,2024-01-01 04:21:17
511,defi-prices,5,797539,blockchain-analytics-cg,7,2024-01-01 04:21:28
512,mempool-events,2,326188,blockchain-analytics-cg,38,2024-01-01 04:21:44
513,mempool-events,5,427625,blockchain-analytics-cg,459,2024-01-01 04:22:39
514,defi-prices,7,121771,blockchain-analytics-cg,297,2024-01-01 04:23:32
515,alert-high-value,7,975233,blockchain-analytics-cg,27,2024-01-01 04:24:31
516,mempool-events,3,849936,blockchain-analytics-cg,149,2024-01-01 04:25:17
517,defi-prices,2,222684,blockchain-analytics-cg,122,2024-01-01 04:25:43
518,alert-high-value,5,402334,blockchain-analytics-cg,186,2024-01-01 04:26:40
519,alert-high-value,0,680896,blockchain-analytics-cg,97,2024-01-01 04:27:09
520,mempool-events,5,657742,blockchain-analytics-cg,303,2024-01-01 04:27:36
521,mempool-events,0,725048,blockchain-analytics-cg,464,2024-01-01 04:27:58
522,defi-prices,4,854338,blockchain-analytics-cg,429,2024-01-01 04:28:15
523,mempool-events,2,566518,blockchain-analytics-cg,67,2024-01-01 04:28:46
524,defi-prices,2,72130,blockchain-analytics-cg,320,2024-01-01 04:29:16
525,mempool-events,6,490321,blockchain-analytics-cg,95,2024-01-01 04:29:45
526,aggregated-metrics,2,427100,blockchain-analytics-cg,298,2024-01-01 04:30:05
527,alert-high-value,4,118440,blockchain-analytics-cg,15,2024-01-01 04:30:54
528,mempool-events,4,458091,blockchain-analytics-cg,357,2024-01-01 04:31:32
529,alert-high-value,6,648678,blockchain-analytics-cg,39,2024-01-01 04:32:05
530,defi-prices,4,927686,blockchain-analytics-cg,168,2024-01-01 04:32:10
531,mempool-events,6,369412,blockchain-analytics-cg,64,2024-01-01 04:33:07
532,aggregated-metrics,0,246166,blockchain-analytics-cg,364,2024-01-01 04:33:50
533,defi-prices,2,697426,blockchain-analytics-cg,251,2024-01-01 04:34:14
534,mempool-events,2,893321,blockchain-analytics-cg,329,2024-01-01 04:34:49
535,mempool-events,0,183522,blockchain-analytics-cg,364,2024-01-01 04:34:57
536,alert-high-value,4,718424,blockchain-analytics-cg,26,2024-01-01 04:34:58
537,alert-high-value,2,611971,blockchain-analytics-cg,368,2024-01-01 04:35:06
538,alert-high-value,3,834157,blockchain-analytics-cg,201,2024-01-01 04:35:36
539,defi-prices,2,672348,blockchain-analytics-cg,33,2024-01-01 04:36:01
540,mempool-events,6,179782,blockchain-analytics-cg,114,2024-01-01 04:36:47
541,aggregated-metrics,2,268822,blockchain-analytics-cg,375,2024-01-01 04:37:35
542,aggregated-metrics,6,189296,blockchain-analytics-cg,7,2024-01-01 04:38:23
543,aggregated-metrics,6,345396,blockchain-analytics-cg,217,2024-01-01 04:39:00
544,mempool-events,2,888612,blockchain-analytics-cg,312,2024-01-01 04:39:48
545,defi-prices,0,529112,blockchain-analytics-cg,178,2024-01-01 04:39:56
546,alert-high-value,0,890181,blockchain-analytics-cg,341,2024-01-01 04:40:28
547,defi-prices,2,209681,blockchain-analytics-cg,372,2024-01-01 04:41:07
548,mempool-events,4,995919,blockchain-analytics-cg,273,2024-01-01 04:42:07
549,aggregated-metrics,1,566920,blockchain-analytics-cg,21,2024-01-01 04:42:51
550,aggregated-metrics,4,625567,blockchain-analytics-cg,12,2024-01-01 04:43:45
551,defi-prices,3,9574,blockchain-analytics-cg,47,2024-01-01 04:44:45
552,alert-high-value,1,805684,blockchain-analytics-cg,94,2024-01-01 04:45:20
553,aggregated-metrics,2,43151,blockchain-analytics-cg,58,2024-01-01 04:46:20
554,defi-prices,4,392734,blockchain-analytics-cg,215,2024-01-01 04:46:24
555,alert-high-value,5,346223,blockchain-analytics-cg,459,2024-01-01 04:46:32
556,defi-prices,7,298607,blockchain-analytics-cg,294,2024-01-01 04:46:52
557,aggregated-metrics,5,217712,blockchain-analytics-cg,448,2024-01-01 04:47:46
558,aggregated-metrics,7,429891,blockchain-analytics-cg,398,2024-01-01 04:47:57
559,aggregated-metrics,3,411027,blockchain-analytics-cg,33,2024-01-01 04:48:17
560,defi-prices,6,6418,blockchain-analytics-cg,209,2024-01-01 04:48:25
561,alert-high-value,5,425165,blockchain-analytics-cg,162,2024-01-01 04:49:12
562,alert-high-value,0,102705,blockchain-analytics-cg,273,2024-01-01 04:50:10
563,alert-high-value,7,625838,blockchain-analytics-cg,34,2024-01-01 04:51:08
564,aggregated-metrics,2,756608,blockchain-analytics-cg,212,2024-01-01 04:51:21
565,aggregated-metrics,2,484785,blockchain-analytics-cg,204,2024-01-01 04:52:02
566,aggregated-metrics,3,399284,blockchain-analytics-cg,476,2024-01-01 04:52:30
567,defi-prices,7,525079,blockchain-analytics-cg,410,2024-01-01 04:53:20
568,alert-high-value,0,297217,blockchain-analytics-cg,285,2024-01-01 04:53:45
569,alert-high-value,2,589264,blockchain-analytics-cg,234,2024-01-01 04:53:58
570,mempool-events,2,344062,blockchain-analytics-cg,393,2024-01-01 04:54:05
571,aggregated-metrics,7,451553,blockchain-analytics-cg,381,2024-01-01 04:54:46
572,mempool-events,5,615603,blockchain-analytics-cg,208,2024-01-01 04:55:39
573,alert-high-value,7,870722,blockchain-analytics-cg,89,2024-01-01 04:56:12
574,aggregated-metrics,5,601938,blockchain-analytics-cg,68,2024-01-01 04:56:20
575,aggregated-metrics,5,171843,blockchain-analytics-cg,210,2024-01-01 04:56:21
576,mempool-events,7,927664,blockchain-analytics-cg,343,2024-01-01 04:57:08
577,mempool-events,2,81390,blockchain-analytics-cg,93,2024-01-01 04:57:40
578,defi-prices,3,380424,blockchain-analytics-cg,211,2024-01-01 04:58:34
579,aggregated-metrics,6,502724,blockchain-analytics-cg,194,2024-01-01 04:59:11
580,alert-high-value,5,828598,blockchain-analytics-cg,291,2024-01-01 05:00:03
581,defi-prices,0,548084,blockchain-analytics-cg,370,2024-01-01 05:00:55
582,alert-high-value,4,682188,blockchain-analytics-cg,195,2024-01-01 05:01:53
