window_id,window_start,window_end,token,chain,msg_count,avg_price,min_price,max_price,total_volume_usd,price_change_pct,alert_triggered
207,2024-01-01 01:43:00,2024-01-01 01:43:30,OP,optimism,200,2.1005,2.0248,2.2274,137859506.57,3.4155,0
208,2024-01-01 01:43:30,2024-01-01 01:44:00,BNB,ethereum,32,416.3591,394.338,442.6281,253045941.27,4.0551,0
209,2024-01-01 01:44:00,2024-01-01 01:44:30,BNB,ethereum,223,421.2635,414.4442,432.2101,40398013.34,1.4115,0
210,2024-01-01 01:44:30,2024-01-01 01:45:00,MATIC,ethereum,269,0.8678,0.795,0.8863,165361781.79,-2.9015,0
211,2024-01-01 01:45:00,2024-01-01 01:45:30,MATIC,ethereum,199,0.8683,0.8323,0.8988,456883336.09,-4.0504,0
212,2024-01-01 01:45:30,2024-01-01 01:46:00,MATIC,arbitrum,447,0.8672,0.8203,0.9079,228931845.61,1.1429,0
213,2024-01-01 01:46:00,2024-01-01 01:46:30,ARB,arbitrum,380,1.2246,1.1514,1.2244,161831908.01,3.1322,0
214,2024-01-01 01:46:30,2024-01-01 01:47:00,USDT,arbitrum,173,1.0117,0.952,1.0172,29029562.89,2.9982,1
215,2024-01-01 01:47:00,2024-01-01 01:47:30,OP,polygon,483,2.0465,2.0381,2.1631,390178859.96,-2.6778,0
216,2024-01-01 01:47:30,2024-01-01 01:48:00,ARB,ethereum,250,1.2056,1.1377,1.2712,10363897.76,2.0626,0
217,2024-01-01 01:48:00,2024-01-01 01:48:30,ARB,optimism,361,1.2034,1.1251,1.2345,225390601.65,-3.1212,0
218,2024-01-01 01:48:30,2024-01-01 01:49:00,SOL,optimism,255,174.4564,172.2858,185.9944,498479443.42,2.5645,0
219,2024-01-01 01:49:00,2024-01-01 01:49:30,OP,ethereum,134,2.1144,2.018,2.209,96589882.5,-0.9285,0
220,2024-01-01 01:49:30,2024-01-01 01:50:00,USDT,arbitrum,11,0.9887,0.9312,1.0373,22430840.17,4.0806,0
221,2024-01-01 01:50:00,2024-01-01 01:50:30,BNB,optimism,367,426.0053,400.4834,427.7619,157933930.16,4.1535,0
222,2024-01-01 01:50:30,2024-01-01 01:51:00,USDC,polygon,203,0.9742,0.956,1.0489,138821708.0,3.3427,0
223,2024-01-01 01:51:00,2024-01-01 01:51:30,ARB,optimism,145,1.2134,1.1662,1.2346,205059668.25,-3.5283,1
224,2024-01-01 01:51:30,2024-01-01 01:52:00,ETH,ethereum,351,3270.9472,3028.0211,3263.8019,494461429.57,0.179,0
225,2024-01-01 01:52:00,2024-01-01 01:52:30,LINK,polygon,89,18.2568,18.0309,19.7613,115428170.65,-2.8678,0
226,2024-01-01 01:52:30,2024-01-01 01:53:00,ETH,arbitrum,343,3165.2052,3025.8254,3318.8902,113362253.63,0.2961,0
227,2024-01-01 01:53:00,2024-01-01 01:53:30,USDC,polygon,103,1.0031,0.9843,1.0402,316428067.94,3.4196,0
228,2024-01-01 01:53:30,2024-01-01 01:54:00,USDT,ethereum,425,0.9759,0.9403,1.0337,364624156.04,-1.7838,0
229,2024-01-01 01:54:00,2024-01-01 01:54:30,LINK,polygon,40,18.4887,17.7265,18.896,49525674.5,3.2693,0
230,2024-01-01 01:54:30,2024-01-01 01:55:00,USDT,ethereum,481,1.0222,0.9574,1.0545,103394387.89,0.4854,0
231,2024-01-01 01:55:00,2024-01-01 01:55:30,SOL,arbitrum,265,172.586,163.8149,177.7357,50610863.82,4.5151,0
232,2024-01-01 01:55:30,2024-01-01 01:56:00,MATIC,arbitrum,198,0.8297,0.7939,0.9012,127915935.39,3.4725,1
233,2024-01-01 01:56:00,2024-01-01 01:56:30,SOL,optimism,35,172.1214,171.1442,185.7554,387018518.52,-0.5576,0
234,2024-01-01 01:56:30,2024-01-01 01:57:00,SOL,polygon,409,173.6946,163.4769,180.8082,389640384.45,2.9325,0
235,2024-01-01 01:57:00,2024-01-01 01:57:30,LINK,polygon,411,18.8246,17.7128,19.3246,234889961.83,3.5353,0
236,2024-01-01 01:57:30,2024-01-01 01:58:00,MATIC,polygon,352,0.8587,0.7932,0.8604,34630367.5,4.7629,0
237,2024-01-01 01:58:00,2024-01-01 01:58:30,MATIC,ethereum,411,0.8385,0.8115,0.8909,165718398.2,-1.2778,0
238,2024-01-01 01:58:30,2024-01-01 01:59:00,USDC,ethereum,342,1.0232,0.9493,1.0321,165335796.73,-2.4097,0
239,2024-01-01 01:59:00,2024-01-01 01:59:30,OP,arbitrum,44,2.0397,2.0439,2.2277,244126807.59,-0.9886,1
240,2024-01-01 01:59:30,2024-01-01 02:00:00,BTC,polygon,135,63275.6384,60931.0851,66551.6878,207395328.77,0.728,0
241,2024-01-01 02:00:00,2024-01-01 02:00:30,SOL,polygon,495,174.9105,170.9287,179.7152,281200105.99,-2.2428,1
242,2024-01-01 02:00:30,2024-01-01 02:01:00,USDC,polygon,84,0.9782,0.9325,1.0387,230139513.02,2.2828,0
243,2024-01-01 02:01:00,2024-01-01 02:01:30,MATIC,optimism,53,0.8734,0.8362,0.8682,154166153.37,1.2311,1
244,2024-01-01 02:01:30,2024-01-01 02:02:00,SOL,arbitrum,230,177.7519,168.7261,183.8393,203131152.18,-2.537,0
245,2024-01-01 02:02:00,2024-01-01 02:02:30,BTC,arbitrum,345,64583.2391,62626.6478,67431.2775,294596772.06,-3.3007,0
246,2024-01-01 02:02:30,2024-01-01 02:03:00,USDC,optimism,192,1.0085,0.9632,1.0602,140577016.38,1.747,0
247,2024-01-01 02:03:00,2024-01-01 02:03:30,BNB,polygon,433,431.336,395.6223,443.6527,154314128.76,3.9247,0
248,2024-01-01 02:03:30,2024-01-01 02:04:00,SOL,optimism,155,172.5986,166.0087,184.0989,236725477.17,0.2364,0
249,2024-01-01 02:04:00,2024-01-01 02:04:30,SOL,ethereum,267,171.5855,168.4705,183.4202,63301938.6,-3.6041,0
250,2024-01-01 02:04:30,2024-01-01 02:05:00,USDC,polygon,243,0.9903,0.9798,1.0118,67242985.75,-1.3631,0
251,2024-01-01 02:05:00,2024-01-01 02:05:30,ARB,polygon,254,1.1761,1.1385,1.2417,498918895.5,0.8332,0
252,2024-01-01 02:05:30,2024-01-01 02:06:00,BNB,arbitrum,105,412.695,409.0301,434.3019,453954669.61,3.2996,1
253,2024-01-01 02:06:00,2024-01-01 02:06:30,OP,polygon,275,2.1303,1.9975,2.1994,26359567.11,1.3149,0
254,2024-01-01 02:06:30,2024-01-01 02:07:00,USDT,polygon,153,0.9912,0.9824,1.0317,48275361.5,-0.7916,0
255,2024-01-01 02:07:00,2024-01-01 02:07:30,USDT,arbitrum,159,1.0246,0.9617,1.0466,24802395.7,0.8713,0
256,2024-01-01 02:07:30,2024-01-01 02:08:00,USDT,optimism,270,0.982,0.9644,1.0195,147139638.13,-1.1098,1
257,2024-01-01 02:08:00,2024-01-01 02:08:30,OP,arbitrum,459,2.0854,1.9543,2.1311,344887613.52,1.2281,0
258,2024-01-01 02:08:30,2024-01-01 02:09:00,LINK,ethereum,302,18.9549,17.6884,18.9384,355599571.43,1.3722,0
259,2024-01-01 02:09:00,2024-01-01 02:09:30,ETH,ethereum,228,3155.5753,3167.8549,3308.8484,315510135.31,-1.6661,0
260,2024-01-01 02:09:30,2024-01-01 02:10:00,USDT,arbitrum,24,1.006,0.9821,1.0452,291214893.02,-0.8684,0
261,2024-01-01 02:10:00,2024-01-01 02:10:30,ARB,arbitrum,362,1.1917,1.141,1.2429,49217275.84,-4.5529,0
262,2024-01-01 02:10:30,2024-01-01 02:11:00,USDT,optimism,67,0.9738,0.9517,1.036,288670049.7,-1.8885,1
263,2024-01-01 02:11:00,2024-01-01 02:11:30,ARB,ethereum,286,1.1681,1.1645,1.2574,446401085.27,4.8302,1
264,2024-01-01 02:11:30,2024-01-01 02:12:00,BTC,optimism,48,63468.8574,64061.037,66907.417,21226726.85,-1.1958,0
265,2024-01-01 02:12:00,2024-01-01 02:12:30,OP,arbitrum,482,2.1023,2.0433,2.1903,219398786.89,-4.2388,0
266,2024-01-01 02:12:30,2024-01-01 02:13:00,MATIC,arbitrum,242,0.8617,0.8374,0.8703,492802421.03,4.7703,0
267,2024-01-01 02:13:00,2024-01-01 02:13:30,ETH,arbitrum,451,3169.0165,3116.7501,3271.8428,40235091.32,1.1596,0
268,2024-01-01 02:13:30,2024-01-01 02:14:00,OP,ethereum,353,2.1398,2.0079,2.2247,219527789.2,1.6681,1
269,2024-01-01 02:14:00,2024-01-01 02:14:30,ETH,polygon,55,3165.6565,3049.192,3313.5046,434396175.13,2.1182,0
270,2024-01-01 02:14:30,2024-01-01 02:15:00,USDT,arbitrum,105,1.0078,0.9686,1.0285,273633681.59,2.0379,1
271,2024-01-01 02:15:00,2024-01-01 02:15:30,LINK,optimism,293,18.1157,18.2193,18.733,88821677.93,4.3648,0
272,2024-01-01 02:15:30,2024-01-01 02:16:00,BNB,arbitrum,140,418.7423,415.2222,428.4705,462310286.5,1.2039,1
273,2024-01-01 02:16:00,2024-01-01 02:16:30,OP,arbitrum,450,2.1295,1.9579,2.2155,407423552.29,-2.2346,0
274,2024-01-01 02:16:30,2024-01-01 02:17:00,SOL,optimism,335,177.5959,166.0378,180.6573,406558356.71,-0.5612,0
275,2024-01-01 02:17:00,2024-01-01 02:17:30,SOL,arbitrum,192,177.0717,167.7494,181.1123,254550956.8,-1.6845,1
276,2024-01-01 02:17:30,2024-01-01 02:18:00,MATIC,optimism,107,0.8542,0.8096,0.8892,207248208.78,-1.363,0
277,2024-01-01 02:18:00,2024-01-01 02:18:30,USDT,optimism,126,1.0053,0.9302,1.0122,309595396.96,-3.2427,0
278,2024-01-01 02:18:30,2024-01-01 02:19:00,LINK,optimism,22,18.4582,17.3347,18.8066,265072343.02,0.7702,0
279,2024-01-01 02:19:00,2024-01-01 02:19:30,BNB,ethereum,458,413.18,395.1831,433.9734,263807537.9,-2.2859,0
280,2024-01-01 02:19:30,2024-01-01 02:20:00,LINK,arbitrum,89,19.0043,17.3009,19.3168,373183803.53,-3.8349,1
281,2024-01-01 02:20:00,2024-01-01 02:20:30,USDC,polygon,243,1.0076,0.9502,1.0239,391702301.42,0.2087,0
282,2024-01-01 02:20:30,2024-01-01 02:21:00,BNB,optimism,180,410.9712,391.3805,426.5114,432517203.97,2.6779,1
283,2024-01-01 02:21:00,2024-01-01 02:21:30,USDC,polygon,372,0.9702,0.9591,1.0287,3204965.96,1.8445,1
284,2024-01-01 02:21:30,2024-01-01 02:22:00,USDC,polygon,253,0.9995,0.9819,1.0325,111490408.31,-2.8026,0
285,2024-01-01 02:22:00,2024-01-01 02:22:30,SOL,arbitrum,197,175.4423,165.1716,178.0566,389587373.87,-1.8586,1
286,2024-01-01 02:22:30,2024-01-01 02:23:00,SOL,ethereum,127,172.1142,164.2836,185.7411,133716171.52,-0.8516,0
287,2024-01-01 02:23:00,2024-01-01 02:23:30,MATIC,polygon,358,0.8661,0.8081,0.9044,416239731.56,4.3706,0
288,2024-01-01 02:23:30,2024-01-01 02:24:00,ETH,ethereum,376,3168.2267,3045.1121,3399.2005,51786494.7,-1.2408,0
289,2024-01-01 02:24:00,2024-01-01 02:24:30,ETH,ethereum,447,3277.061,3111.7639,3271.4387,138231433.28,4.4705,0
290,2024-01-01 02:24:30,2024-01-01 02:25:00,BTC,polygon,444,66577.2989,62026.7775,68812.733,459302578.98,-2.5864,0
291,2024-01-01 02:25:00,2024-01-01 02:25:30,SOL,polygon,162,180.0984,171.5153,187.1922,321932249.26,3.2053,0
292,2024-01-01 02:25:30,2024-01-01 02:26:00,BNB,ethereum,127,420.5514,412.1346,434.0568,257328324.83,1.543,0
293,2024-01-01 02:26:00,2024-01-01 02:26:30,OP,arbitrum,88,2.0503,2.0478,2.1211,70540303.47,0.0206,0
294,2024-01-01 02:26:30,2024-01-01 02:27:00,USDC,optimism,78,0.9817,0.9309,1.0698,16144746.85,-3.3824,0
295,2024-01-01 02:27:00,2024-01-01 02:27:30,MATIC,arbitrum,144,0.8508,0.8036,0.9075,100862213.56,-2.6494,1
296,2024-01-01 02:27:30,2024-01-01 02:28:00,ETH,polygon,466,3256.0435,3108.1475,3339.8266,38861254.33,0.942,1
297,2024-01-01 02:28:00,2024-01-01 02:28:30,BNB,polygon,134,421.5482,403.7196,447.2068,84505730.32,-1.5866,1
298,2024-01-01 02:28:30,2024-01-01 02:29:00,BTC,ethereum,395,64832.9631,61130.8466,66419.1787,449093194.57,-1.565,0
299,2024-01-01 02:29:00,2024-01-01 02:29:30,LINK,optimism,489,18.4132,17.4159,19.1689,239036905.68,4.2937,0
300,2024-01-01 02:29:30,2024-01-01 02:30:00,USDT,arbitrum,256,0.9733,0.9435,1.0316,348392452.25,-2.5732,0
301,2024-01-01 02:30:00,2024-01-01 02:30:30,LINK,polygon,405,18.303,17.7832,18.8587,394634859.27,-4.511,0
302,2024-01-01 02:30:30,2024-01-01 02:31:00,OP,ethereum,339,2.0394,2.0469,2.1638,55739120.29,-0.6151,0
303,2024-01-01 02:31:00,2024-01-01 02:31:30,ARB,optimism,304,1.2251,1.168,1.2731,233239362.02,-1.6813,0
304,2024-01-01 02:31:30,2024-01-01 02:32:00,USDC,optimism,428,1.0045,0.9811,1.0306,244071616.99,3.9403,0
305,2024-01-01 02:32:00,2024-01-01 02:32:30,USDT,arbitrum,287,0.9849,0.975,1.069,167248354.93,-3.0736,0
306,2024-01-01 02:32:30,2024-01-01 02:33:00,ETH,arbitrum,14,3254.3763,3167.0088,3246.3289,219223868.97,-1.4502,0
307,2024-01-01 02:33:00,2024-01-01 02:33:30,USDC,ethereum,469,1.011,0.9687,1.0242,24220283.23,-1.276,0
308,2024-01-01 02:33:30,2024-01-01 02:34:00,ARB,arbitrum,44,1.2183,1.14,1.2718,194119031.73,0.8248,1
309,2024-01-01 02:34:00,2024-01-01 02:34:30,MATIC,optimism,37,0.8523,0.8396,0.8848,146445585.98,0.5045,0
310,2024-01-01 02:34:30,2024-01-01 02:35:00,BTC,ethereum,333,63665.1279,62627.961,68908.4134,289147686.93,2.3438,0
311,2024-01-01 02:35:00,2024-01-01 02:35:30,MATIC,ethereum,383,0.8396,0.7921,0.9088,62211096.22,1.5425,0
312,2024-01-01 02:35:30,2024-01-01 02:36:00,BTC,polygon,411,65559.6797,62614.9917,66196.6247,30999331.66,-0.5701,0
313,2024-01-01 02:36:00,2024-01-01 02:36:30,LINK,arbitrum,245,18.3386,17.5183,19.6637,164493747.18,-3.6644,0
314,2024-01-01 02:36:30,2024-01-01 02:37:00,ETH,optimism,246,3127.2277,3040.1501,3406.8616,255564853.5,1.6887,0
315,2024-01-01 02:37:00,2024-01-01 02:37:30,USDC,optimism,38,0.9899,0.9365,1.0676,343517145.22,-3.3542,0
316,2024-01-01 02:37:30,2024-01-01 02:38:00,BTC,polygon,154,65016.195,62840.9426,66044.7844,408501830.26,0.2,1
317,2024-01-01 02:38:00,2024-01-01 02:38:30,USDC,arbitrum,212,0.982,0.9871,1.014,75865616.54,2.325,0
318,2024-01-01 02:38:30,2024-01-01 02:39:00,BTC,polygon,38,64817.2153,61306.9579,69144.0822,141389743.26,-3.2086,0
319,2024-01-01 02:39:00,2024-01-01 02:39:30,ETH,arbitrum,394,3181.2962,3064.6973,3233.3361,66024474.36,-2.1229,0
320,2024-01-01 02:39:30,2024-01-01 02:40:00,OP,polygon,110,2.0505,2.0474,2.1832,473932684.61,0.414,1
321,2024-01-01 02:40:00,2024-01-01 02:40:30,BTC,polygon,201,66403.2191,60982.6202,66735.3626,19726677.62,1.8476,1
322,2024-01-01 02:40:30,2024-01-01 02:41:00,USDC,polygon,108,0.9775,0.9345,1.0195,189651929.68,-1.9391,1
323,2024-01-01 02:41:00,2024-01-01 02:41:30,BTC,polygon,276,65523.1032,63917.2304,67263.8961,471704025.83,-1.9565,0
324,2024-01-01 02:41:30,2024-01-01 02:42:00,OP,optimism,258,2.1075,2.049,2.2372,26129248.06,-0.2123,0
325,2024-01-01 02:42:00,2024-01-01 02:42:30,USDT,ethereum,374,1.0265,0.9558,1.0201,208324355.71,-4.9758,0
326,2024-01-01 02:42:30,2024-01-01 02:43:00,LINK,optimism,312,18.5927,18.3104,19.5997,330233990.87,1.3296,0
327,2024-01-01 02:43:00,2024-01-01 02:43:30,USDT,polygon,314,0.9837,0.9515,1.0223,381626434.11,-3.8093,0
328,2024-01-01 02:43:30,2024-01-01 02:44:00,BNB,polygon,438,431.5378,404.5114,432.2669,67205892.4,-3.0157,0
329,2024-01-01 02:44:00,2024-01-01 02:44:30,USDT,arbitrum,326,0.9857,0.9806,1.0573,494432152.74,-1.2684,0
330,2024-01-01 02:44:30,2024-01-01 02:45:00,OP,polygon,98,2.1031,1.9584,2.2377,241595860.35,-4.0706,1
331,2024-01-01 02:45:00,2024-01-01 02:45:30,BTC,optimism,410,65782.3329,62896.0405,67077.403,42868639.58,-0.9594,1
332,2024-01-01 02:45:30,2024-01-01 02:46:00,MATIC,optimism,136,0.8612,0.8359,0.8905,345286189.29,-1.1367,0
333,2024-01-01 02:46:00,2024-01-01 02:46:30,MATIC,ethereum,288,0.8334,0.8044,0.8784,476934140.12,3.5025,0
334,2024-01-01 02:46:30,2024-01-01 02:47:00,USDC,polygon,72,1.0172,0.9571,1.0152,281558779.14,-1.1699,0
335,2024-01-01 02:47:00,2024-01-01 02:47:30,ETH,polygon,445,3134.6336,3128.8272,3389.2963,78804013.53,2.0978,0
336,2024-01-01 02:47:30,2024-01-01 02:48:00,SOL,arbitrum,432,174.2007,168.9486,178.087,491430998.1,-3.9306,0
337,2024-01-01 02:48:00,2024-01-01 02:48:30,ARB,arbitrum,282,1.21,1.1599,1.2694,296953196.19,0.3189,0
338,2024-01-01 02:48:30,2024-01-01 02:49:00,ARB,polygon,150,1.1738,1.1431,1.2479,251400105.87,-4.3053,0
339,2024-01-01 02:49:00,2024-01-01 02:49:30,USDC,polygon,236,0.9814,0.9884,1.036,499916104.4,3.1642,1
340,2024-01-01 02:49:30,2024-01-01 02:50:00,BNB,ethereum,287,410.577,406.9637,428.895,89769797.3,-1.2574,0
341,2024-01-01 02:50:00,2024-01-01 02:50:30,LINK,arbitrum,124,18.4263,17.205,18.7923,387643752.16,4.7651,0
342,2024-01-01 02:50:30,2024-01-01 02:51:00,MATIC,polygon,418,0.8497,0.8225,0.8905,343694867.93,-2.9116,0
343,2024-01-01 02:51:00,2024-01-01 02:51:30,USDC,polygon,113,1.018,0.954,1.0537,185792930.48,3.8386,0
344,2024-01-01 02:51:30,2024-01-01 02:52:00,OP,optimism,34,2.1309,2.0006,2.1939,76311657.08,2.4346,1
345,2024-01-01 02:52:00,2024-01-01 02:52:30,ETH,arbitrum,126,3250.8267,3160.2459,3344.8061,474588599.96,-0.1722,0
346,2024-01-01 02:52:30,2024-01-01 02:53:00,USDT,ethereum,115,1.0218,0.9511,1.0124,187133644.02,0.951,0
347,2024-01-01 02:53:00,2024-01-01 02:53:30,SOL,polygon,226,170.2033,172.8896,181.6818,41758101.49,0.3877,0
348,2024-01-01 02:53:30,2024-01-01 02:54:00,BTC,polygon,35,65252.9816,61348.1339,68631.2022,136659523.02,4.9515,0
349,2024-01-01 02:54:00,2024-01-01 02:54:30,USDT,arbitrum,443,0.978,0.9677,1.0434,458159680.57,-3.8796,0
350,2024-01-01 02:54:30,2024-01-01 02:55:00,OP,arbitrum,393,2.1223,2.0078,2.2462,302072053.05,-2.3117,1
351,2024-01-01 02:55:00,2024-01-01 02:55:30,BTC,arbitrum,413,63517.6922,60605.7058,68699.41,453945443.7,2.7066,0
352,2024-01-01 02:55:30,2024-01-01 02:56:00,MATIC,polygon,433,0.8705,0.8183,0.8901,10363972.75,4.2756,0
353,2024-01-01 02:56:00,2024-01-01 02:56:30,LINK,polygon,238,18.6934,18.217,19.6694,239268519.05,1.7207,1
354,2024-01-01 02:56:30,2024-01-01 02:57:00,ARB,ethereum,155,1.2048,1.1814,1.25,135933156.89,-1.0684,0
355,2024-01-01 02:57:00,2024-01-01 02:57:30,LINK,optimism,297,18.8154,17.968,18.7346,71743917.57,-0.8397,0
356,2024-01-01 02:57:30,2024-01-01 02:58:00,USDC,ethereum,430,1.001,0.9686,1.0132,141380153.54,-3.083,0
357,2024-01-01 02:58:00,2024-01-01 02:58:30,BTC,optimism,444,63776.9429,63891.8969,68934.7183,69607620.29,-3.7714,1
358,2024-01-01 02:58:30,2024-01-01 02:59:00,USDT,ethereum,472,0.9751,0.952,1.0339,469132227.36,-4.3577,0
359,2024-01-01 02:59:00,2024-01-01 02:59:30,BTC,optimism,227,64552.0764,62963.938,66063.5195,397611581.79,0.9125,0
360,2024-01-01 02:59:30,2024-01-01 03:00:00,BTC,ethereum,119,63484.1517,63059.9645,68447.7639,216950671.61,3.6507,0
361,2024-01-01 03:00:00,2024-01-01 03:00:30,SOL,arbitrum,325,179.2653,164.4242,183.8493,67247339.99,-0.8074,0
362,2024-01-01 03:00:30,2024-01-01 03:01:00,BNB,ethereum,62,423.942,396.3937,441.5379,231117432.64,-2.1182,0
363,2024-01-01 03:01:00,2024-01-01 03:01:30,BTC,optimism,268,65618.8423,61589.5631,68572.9125,490439255.39,-2.8545,0
364,2024-01-01 03:01:30,2024-01-01 03:02:00,BTC,ethereum,367,65797.9595,61140.7881,65760.3347,270513873.78,2.9588,0
365,2024-01-01 03:02:00,2024-01-01 03:02:30,ARB,arbitrum,214,1.2344,1.1164,1.2826,264370645.95,3.5378,0
366,2024-01-01 03:02:30,2024-01-01 03:03:00,ETH,polygon,395,3283.1137,3044.945,3381.9994,132915521.48,1.5349,0
367,2024-01-01 03:03:00,2024-01-01 03:03:30,BNB,ethereum,218,429.6969,407.5153,443.9707,277590631.44,1.6238,0
368,2024-01-01 03:03:30,2024-01-01 03:04:00,OP,arbitrum,308,2.0857,2.0349,2.2139,178631715.12,-2.6053,1
369,2024-01-01 03:04:00,2024-01-01 03:04:30,USDT,optimism,150,1.0296,0.9431,1.0202,332146049.42,4.4575,0
370,2024-01-01 03:04:30,2024-01-01 03:05:00,ARB,polygon,241,1.2267,1.1466,1.233,360454177.46,3.3634,0
371,2024-01-01 03:05:00,2024-01-01 03:05:30,USDT,ethereum,388,1.0239,0.9334,1.0326,92478645.79,-3.7235,1
372,2024-01-01 03:05:30,2024-01-01 03:06:00,ARB,ethereum,390,1.1949,1.1303,1.2572,450241125.28,-2.202,1
373,2024-01-01 03:06:00,2024-01-01 03:06:30,SOL,ethereum,24,171.9165,171.0978,185.3798,173587744.5,3.6543,0
374,2024-01-01 03:06:30,2024-01-01 03:07:00,ETH,optimism,124,3137.6343,3061.485,3248.9146,75287108.15,-2.0226,0
375,2024-01-01 03:07:00,2024-01-01 03:07:30,ARB,arbitrum,409,1.2358,1.174,1.2134,154014618.37,3.8165,0
376,2024-01-01 03:07:30,2024-01-01 03:08:00,LINK,polygon,335,18.9275,17.7105,18.9184,450890185.48,4.5904,0
377,2024-01-01 03:08:00,2024-01-01 03:08:30,LINK,optimism,19,18.704,17.7113,19.095,83807385.86,0.6701,0
378,2024-01-01 03:08:30,2024-01-01 03:09:00,ARB,arbitrum,354,1.1786,1.1397,1.2465,243018912.22,-0.0972,1
379,2024-01-01 03:09:00,2024-01-01 03:09:30,USDT,optimism,457,0.9782,0.9633,1.01,351009583.23,-1.9818,0
380,2024-01-01 03:09:30,2024-01-01 03:10:00,USDC,polygon,243,0.9848,0.9556,1.0334,72753335.54,-2.2795,0
381,2024-01-01 03:10:00,2024-01-01 03:10:30,BTC,arbitrum,50,64370.4105,62279.0262,65673.4659,338679714.8,0.8534,1
382,2024-01-01 03:10:30,2024-01-01 03:11:00,USDC,ethereum,97,1.0056,0.9604,1.0422,239708163.9,-0.75,0
383,2024-01-01 03:11:00,2024-01-01 03:11:30,BTC,polygon,35,66867.5866,60476.2792,69293.2502,224235063.5,-1.8718,0
384,2024-01-01 03:11:30,2024-01-01 03:12:00,SOL,ethereum,12,172.1056,167.4739,181.6671,361110414.29,2.6598,0
385,2024-01-01 03:12:00,2024-01-01 03:12:30,SOL,polygon,331,174.0715,169.5877,186.9708,419604578.25,1.0959,0
386,2024-01-01 03:12:30,2024-01-01 03:13:00,LINK,arbitrum,474,18.9284,18.0395,19.6056,271843402.65,-0.3226,0
387,2024-01-01 03:13:00,2024-01-01 03:13:30,ETH,polygon,499,3122.8532,3014.134,3379.0735,234746237.04,2.5494,0
388,2024-01-01 03:13:30,2024-01-01 03:14:00,USDT,polygon,361,0.977,0.98,1.0681,98418245.51,-0.7593,0
389,2024-01-01 03:14:00,2024-01-01 03:14:30,SOL,arbitrum,103,172.7266,166.7857,187.031,90002005.71,0.8438,0
390,2024-01-01 03:14:30,2024-01-01 03:15:00,BTC,arbitrum,491,64045.9706,61206.5117,68942.8521,364859246.5,-3.8099,0
391,2024-01-01 03:15:00,2024-01-01 03:15:30,LINK,polygon,37,18.8193,17.2624,19.719,486593762.45,-4.5814,0
392,2024-01-01 03:15:30,2024-01-01 03:16:00,BTC,polygon,267,64606.5833,60499.3396,68166.8751,40567082.13,2.6893,0
393,2024-01-01 03:16:00,2024-01-01 03:16:30,OP,arbitrum,10,2.1464,1.9959,2.1512,247534045.23,-3.8594,0
394,2024-01-01 03:16:30,2024-01-01 03:17:00,BTC,arbitrum,485,65360.0657,63060.3608,68175.3006,391023623.02,1.6569,1
395,2024-01-01 03:17:00,2024-01-01 03:17:30,MATIC,polygon,47,0.8356,0.8025,0.8907,345181046.42,4.7329,1
396,2024-01-01 03:17:30,2024-01-01 03:18:00,SOL,arbitrum,16,172.9724,166.5157,176.9491,167667329.16,-3.4892,0
397,2024-01-01 03:18:00,2024-01-01 03:18:30,ETH,optimism,406,3178.2698,3085.8323,3372.8256,113243231.61,1.9988,0
398,2024-01-01 03:18:30,2024-01-01 03:19:00,ARB,arbitrum,303,1.1806,1.176,1.2171,251369814.0,0.497,0
399,2024-01-01 03:19:00,2024-01-01 03:19:30,LINK,optimism,413,18.7331,17.9394,19.0483,257080430.61,-3.3833,0
400,2024-01-01 03:19:30,2024-01-01 03:20:00,MATIC,ethereum,473,0.8469,0.8009,0.8896,368416180.39,4.6464,0
401,2024-01-01 03:20:00,2024-01-01 03:20:30,SOL,optimism,260,170.8689,164.5717,181.1884,395530023.93,4.2534,0
402,2024-01-01 03:20:30,2024-01-01 03:21:00,ARB,optimism,33,1.2052,1.1329,1.251,277082429.44,-3.2998,0
403,2024-01-01 03:21:00,2024-01-01 03:21:30,USDC,optimism,236,1.0106,0.9683,1.0665,262386541.93,4.9786,0
404,2024-01-01 03:21:30,2024-01-01 03:22:00,ETH,arbitrum,297,3183.2915,3117.9576,3293.5053,48313241.84,1.0755,0
405,2024-01-01 03:22:00,2024-01-01 03:22:30,MATIC,arbitrum,374,0.8323,0.8179,0.8585,162004838.35,-2.289,0
406,2024-01-01 03:22:30,2024-01-01 03:23:00,ARB,arbitrum,212,1.1731,1.1818,1.2714,195326457.2,-2.1308,0
407,2024-01-01 03:23:00,2024-01-01 03:23:30,MATIC,arbitrum,246,0.8699,0.837,0.8699,484736706.57,-4.6255,0
408,2024-01-01 03:23:30,2024-01-01 03:24:00,USDT,ethereum,156,0.9929,0.9413,1.0565,452733176.07,3.0861,0
409,2024-01-01 03:24:00,2024-01-01 03:24:30,BTC,polygon,166,64446.005,62599.5917,66856.0491,7664884.38,0.9409,1
410,2024-01-01 03:24:30,2024-01-01 03:25:00,USDT,optimism,126,0.9717,0.9657,1.0467,464941860.46,-0.4924,0
411,2024-01-01 03:25:00,2024-01-01 03:25:30,ETH,optimism,476,3185.9719,3053.9636,3375.8008,49713677.2,3.9634,0
412,2024-01-01 03:25:30,2024-01-01 03:26:00,BTC,optimism,462,64795.5398,63081.9721,69091.1073,490878515.28,4.9422,0
